reg;week;P_f;P_h;P;T_f;T_h;T;cl_age90;pop
05;2021-S15;0;0;0;3;2;5;39;764.547319147651
05;2021-S15;0;0;0;1;3;4;49;1017.17633756848
05;2021-S15;0;0;0;4;1;5;59;978.233665832332
05;2021-S15;0;0;0;2;3;5;69;674.735312241807
05;2021-S15;0;0;0;0;1;1;79;405.196420115493
05;2021-S15;0;0;0;0;0;0;89;210.595968638888
05;2021-S15;0;0;0;0;0;0;90;43.9511056810479
05;2021-S15;0;0;0;10;11;21;0;5997
06;2021-S15;1;0;1;53;66;121;09;84963
06;2021-S15;9;11;20;376;363;749;19;65294
06;2021-S15;17;20;37;259;475;734;29;36651
06;2021-S15;11;12;23;240;317;557;39;37697
06;2021-S15;9;13;22;176;266;442;49;28132
06;2021-S15;6;15;21;129;166;296;59;14768
06;2021-S15;2;0;2;61;76;137;69;7746
06;2021-S15;1;0;1;12;25;37;79;3034
06;2021-S15;0;1;1;1;4;5;89;1005
06;2021-S15;1;0;1;1;1;2;90;181
06;2021-S15;57;72;129;1308;1759;3080;0;279471
07;2021-S15;0;0;0;2;7;9;09;1034
07;2021-S15;0;1;1;15;35;50;19;835
07;2021-S15;1;1;2;77;64;141;29;1605
07;2021-S15;6;0;6;71;89;160;39;1752
07;2021-S15;2;1;3;64;81;145;49;1808
07;2021-S15;3;3;6;59;76;135;59;1548
07;2021-S15;4;1;5;50;51;101;69;742
07;2021-S15;0;1;1;20;21;41;79;421
07;2021-S15;0;0;0;5;4;9;89;181
07;2021-S15;0;0;0;1;0;1;90;35
07;2021-S15;16;8;24;364;428;792;0;9961
08;2021-S15;0;0;0;3;2;5;09;5712.98144471701
08;2021-S15;4;1;5;22;27;49;19;5939.43465671908
08;2021-S15;1;0;1;73;48;121;29;3799.05464202964
08;2021-S15;2;2;4;84;74;158;39;4598.38462039786
08;2021-S15;0;1;1;72;58;130;49;5611.98359257117
08;2021-S15;2;3;5;64;93;157;59;5042.53434487755
08;2021-S15;1;2;3;59;67;126;69;3060.02499200135
08;2021-S15;0;0;0;13;29;42;79;1152.93437717932
08;2021-S15;0;0;0;7;2;9;89;346.012162334751
08;2021-S15;0;0;0;1;0;1;90;70.6551671722845
08;2021-S15;10;9;19;398;400;798;0;35334
11;2021-S15;1130;1178;2479;10266;10805;22174;09;1594856
11;2021-S15;3390;3180;6878;28818;25942;56580;19;1546109
11;2021-S15;5735;5257;11084;58628;47639;107033;29;1651917
11;2021-S15;5576;5174;10850;51299;45755;97784;39;1757848
11;2021-S15;5051;4679;9800;42991;39290;82776;49;1671811
11;2021-S15;4068;3853;7987;35990;31796;68181;59;1538636
11;2021-S15;2372;2125;4527;21914;19594;41719;69;1177841
11;2021-S15;1053;990;2051;11272;10111;21464;79;792962
11;2021-S15;542;419;965;6547;4229;10796;89;424358
11;2021-S15;251;113;364;3682;1193;4877;90;121872
11;2021-S15;29175;26975;57010;271480;236436;513583;0;12278210
24;2021-S15;137;146;289;1062;1166;2269;09;284406
24;2021-S15;491;558;1057;3587;3479;7129;19;314164
24;2021-S15;497;510;1010;5983;5116;11124;29;248773
24;2021-S15;537;497;1038;5961;4989;10969;39;292368
24;2021-S15;587;493;1080;5742;4852;10603;49;320587
24;2021-S15;532;518;1052;5718;4599;10328;59;340563
24;2021-S15;360;351;712;4032;3526;7571;69;330686
24;2021-S15;195;202;398;2699;2475;5177;79;240021
24;2021-S15;122;72;194;2179;1360;3539;89;144224
24;2021-S15;61;32;93;1593;498;2091;90;43281
24;2021-S15;3519;3380;6924;38557;32067;70809;0;2559073
27;2021-S15;138;168;309;1210;1318;2544;09;293052
27;2021-S15;503;515;1020;3795;3817;7634;19;333965
27;2021-S15;558;596;1156;6252;5547;11809;29;276000
27;2021-S15;553;474;1028;5892;5083;10985;39;315411
27;2021-S15;558;517;1076;5782;4892;10679;49;341897
27;2021-S15;574;530;1104;6055;4944;11003;59;373767
27;2021-S15;412;367;779;4541;4076;8620;69;370797
27;2021-S15;232;218;450;3134;2963;6097;79;274422
27;2021-S15;139;99;238;2478;1567;4045;89;158471
27;2021-S15;73;30;103;1606;518;2124;90;45257
27;2021-S15;3740;3514;7263;40750;34727;75548;0;2783039
28;2021-S15;264;249;534;2312;2420;4867;09;367591
28;2021-S15;636;626;1279;5370;5257;10790;19;413746
28;2021-S15;701;653;1359;8909;7110;16110;29;341929
28;2021-S15;744;651;1401;8921;7082;16080;39;385115
28;2021-S15;716;667;1389;8148;6583;14797;49;407095
28;2021-S15;690;674;1369;8159;6576;14770;59;435868
28;2021-S15;484;438;925;5681;5129;10836;69;428446
28;2021-S15;286;246;532;3692;3364;7069;79;298735
28;2021-S15;151;110;261;3265;1871;5139;89;175068
28;2021-S15;99;28;127;2259;641;2902;90;49907
28;2021-S15;4771;4342;9177;56730;46043;103387;0;3303500
32;2021-S15;603;653;1260;5331;5514;10904;09;731751
32;2021-S15;1568;1563;3155;12018;10907;23120;19;793787
32;2021-S15;1805;1589;3421;18363;15018;33785;29;690891
32;2021-S15;1804;1662;3486;17174;14709;32114;39;752457
32;2021-S15;1676;1611;3316;15710;13975;29847;49;759226
32;2021-S15;1497;1385;2890;14480;12446;27026;59;763464
32;2021-S15;976;807;1789;10191;8750;19000;69;702149
32;2021-S15;523;412;937;6073;5381;11466;79;452001
32;2021-S15;379;186;566;4782;2405;7190;89;253185
32;2021-S15;178;62;240;2548;746;3295;90;63751
32;2021-S15;11014;9932;21068;106706;89866;197807;0;5962662
44;2021-S15;347;380;732;3529;3770;7376;09;598364
44;2021-S15;1067;1044;2126;10002;9368;19481;19;659759
44;2021-S15;1207;1098;2315;17062;14827;31974;29;616448
44;2021-S15;1220;1091;2318;16562;15094;31752;39;675514
44;2021-S15;1132;1045;2179;15547;14844;30472;49;694218
44;2021-S15;1082;1074;2166;17056;16580;33744;59;754610
44;2021-S15;717;616;1338;12088;11700;23862;69;703015
44;2021-S15;415;360;784;7017;6777;13851;79;465823
44;2021-S15;277;172;451;5166;3189;8418;89;276017
44;2021-S15;117;37;157;2695;792;3529;90;67979
44;2021-S15;7582;6917;14567;106736;96947;204481;0;5511747
52;2021-S15;266;259;539;2375;2455;4942;09;437494
52;2021-S15;782;796;1600;6580;6509;13223;19;496015
52;2021-S15;792;820;1612;9621;8403;18049;29;397640
52;2021-S15;755;633;1388;9513;7681;17211;39;456089
52;2021-S15;811;752;1564;9161;7933;17106;49;487292
52;2021-S15;708;682;1390;8648;6997;15653;59;483216
52;2021-S15;464;427;891;6239;5590;11831;69;463141
52;2021-S15;215;212;427;3955;3642;7600;79;327708
52;2021-S15;149;90;240;3511;2125;5638;89;195383
52;2021-S15;102;31;133;2566;787;3354;90;57819
52;2021-S15;5044;4702;9784;62173;52128;114620;0;3801797
53;2021-S15;159;185;346;1609;1870;3501;09;356171
53;2021-S15;504;502;1012;4874;4612;9571;19;417460
53;2021-S15;531;536;1069;7833;6739;14590;29;336312
53;2021-S15;485;473;960;7298;5881;13192;39;378200
53;2021-S15;510;479;990;6723;5764;12495;49;424113
53;2021-S15;420;410;831;6235;5463;11706;59;442875
53;2021-S15;265;274;539;4818;4474;9296;69;436709
53;2021-S15;156;132;288;3413;3015;6432;79;310902
53;2021-S15;116;69;185;2814;1763;4577;89;188000
53;2021-S15;44;25;69;1660;527;2187;90;49637
53;2021-S15;3190;3085;6291;47277;40108;87549;0;3340379
75;2021-S15;218;247;470;2469;2691;5215;09;598395
75;2021-S15;809;781;1600;8081;7913;16079;19;694926
75;2021-S15;865;847;1714;13698;11312;25045;29;595642
75;2021-S15;874;733;1613;13217;10665;23925;39;679104
75;2021-S15;966;813;1779;13167;10675;23885;49;757513
75;2021-S15;803;791;1596;13033;10374;23437;59;804241
75;2021-S15;532;478;1012;9074;8133;17225;69;809683
75;2021-S15;311;282;595;6200;5851;12062;79;601384
75;2021-S15;215;132;347;5306;3343;8656;89;353294
75;2021-S15;151;34;185;4078;1283;5363;90;105800
75;2021-S15;5746;5141;10916;88339;72260;160928;0;5999982
76;2021-S15;243;264;519;2647;2926;5705;09;624545
76;2021-S15;892;943;1866;8826;8827;17922;19;695911
76;2021-S15;1144;1121;2273;16048;13451;29594;29;635780
76;2021-S15;1119;884;2015;15786;12593;28461;39;694345
76;2021-S15;1156;983;2145;15355;12354;27776;49;740353
76;2021-S15;997;898;1903;15118;11921;27099;59;786358
76;2021-S15;665;559;1229;10621;9356;20032;69;753886
76;2021-S15;427;350;779;7312;6789;14117;79;572470
76;2021-S15;290;185;476;5994;3608;9612;89;325110
76;2021-S15;190;81;271;4161;1396;5558;90;96100
76;2021-S15;7131;6273;13489;101938;83257;186000;0;5924858
84;2021-S15;561;592;1163;4559;4908;9512;09;940637
84;2021-S15;1817;1745;3574;13287;13088;26449;19;999616
84;2021-S15;1917;1917;3842;20580;17864;38518;29;894918
84;2021-S15;2041;1826;3872;20191;17273;37507;39;1005784
84;2021-S15;2071;1886;3959;18015;16487;34549;49;1035354
84;2021-S15;1803;1744;3553;16707;14895;31633;59;1044459
84;2021-S15;1159;1043;2205;12016;10368;22396;69;926660
84;2021-S15;656;601;1259;7648;6891;14548;79;687362
84;2021-S15;404;256;661;5183;3580;8764;89;387722
84;2021-S15;161;82;243;2857;984;3842;90;109865
84;2021-S15;12593;11696;24339;121055;106353;227749;0;8032377
93;2021-S15;318;365;688;2892;3170;6098;09;551927
93;2021-S15;1001;1035;2042;8743;8506;17325;19;576838
93;2021-S15;1379;1242;2628;17042;13608;30719;29;509956
93;2021-S15;1419;1066;2489;16948;13721;30727;39;599102
93;2021-S15;1435;1190;2631;16092;13381;29537;49;631386
93;2021-S15;1353;1172;2528;16445;13315;29806;59;678493
93;2021-S15;882;750;1632;11902;10335;22259;69;632786
93;2021-S15;452;425;877;8050;7441;15504;79;509519
93;2021-S15;314;183;497;6176;3658;9836;89;284990
93;2021-S15;116;48;164;4247;1161;5411;90;80654
93;2021-S15;8671;7479;16181;108556;88316;197266;0;5055651
94;2021-S15;11;8;19;126;135;267;09;33744
94;2021-S15;29;54;84;559;635;1201;19;34811
94;2021-S15;40;30;70;1036;933;1969;29;33361
94;2021-S15;41;40;81;1278;1119;2398;39;43624
94;2021-S15;36;42;78;1162;1028;2190;49;45205
94;2021-S15;43;45;88;1294;1130;2428;59;47970
94;2021-S15;29;31;60;929;918;1847;69;45095
94;2021-S15;14;13;27;579;601;1180;79;36685
94;2021-S15;15;6;21;300;223;523;89;19405
94;2021-S15;7;4;11;120;50;170;90;4779
94;2021-S15;265;273;539;7383;6775;14176;0;344679
01;2021-S16;6;7;13;192;215;408;09;40134
01;2021-S16;58;45;103;553;523;1078;19;50483
01;2021-S16;60;38;98;571;411;982;29;34558
01;2021-S16;71;36;107;688;458;1146;39;37149
01;2021-S16;84;62;146;724;561;1285;49;48928
01;2021-S16;88;79;167;781;646;1428;59;60524
01;2021-S16;55;50;105;464;405;870;69;51113
01;2021-S16;31;27;58;208;209;417;79;33062
01;2021-S16;15;8;23;99;75;174;89;16008
01;2021-S16;3;3;6;32;16;48;90;4920
01;2021-S16;471;355;826;4313;3519;7837;0;376879
02;2021-S16;12;13;25;220;260;483;09;33991
02;2021-S16;29;17;47;365;307;678;19;43014
02;2021-S16;45;27;72;532;453;986;29;31496
02;2021-S16;45;33;78;682;445;1129;39;34280
02;2021-S16;44;41;85;662;436;1101;49;42967
02;2021-S16;71;51;122;815;620;1436;59;62671
02;2021-S16;47;50;97;532;480;1012;69;52556
02;2021-S16;22;18;40;246;215;461;79;33509
02;2021-S16;13;6;19;139;101;240;89;18767
02;2021-S16;4;2;6;41;28;69;90;5498
02;2021-S16;332;258;591;4234;3345;7595;0;358749
03;2021-S16;13;13;26;102;136;240;09;62043
03;2021-S16;53;48;102;474;437;924;19;58638
03;2021-S16;57;54;112;696;644;1344;29;40421
03;2021-S16;84;60;144;808;659;1473;39;39602
03;2021-S16;47;46;93;591;514;1111;49;34757
03;2021-S16;46;33;79;469;471;940;59;27026
03;2021-S16;21;29;50;319;347;668;69;17446
03;2021-S16;12;9;21;85;85;170;79;7368
03;2021-S16;5;2;7;28;19;47;89;2721
03;2021-S16;0;1;1;6;2;8;90;669
03;2021-S16;338;295;635;3580;3314;6927;0;290691
04;2021-S16;36;58;94;1675;1817;3495;09;121691
04;2021-S16;115;99;214;3441;3778;7221;19;134452
04;2021-S16;77;82;159;1858;1595;3455;29;98215
04;2021-S16;75;65;140;2079;1544;3624;39;104568
04;2021-S16;85;70;155;1785;1487;3273;49;113615
04;2021-S16;64;66;130;1495;1293;2790;59;125597
04;2021-S16;41;43;84;904;918;1822;69;89851
04;2021-S16;14;16;30;422;437;859;79;46693
04;2021-S16;11;7;18;219;148;367;89;20815
04;2021-S16;1;2;3;71;21;92;90;4462
04;2021-S16;519;508;1027;13949;13039;26999;0;859959
05;2021-S16;0;0;0;0;0;0;09;703.704828175651
05;2021-S16;0;0;0;0;2;2;19;723.725880519921
05;2021-S16;0;0;0;1;1;2;29;475.133162078732
05;2021-S16;0;0;0;4;2;6;39;764.547319147651
05;2021-S16;0;0;0;1;1;2;49;1017.17633756848
05;2021-S16;0;0;0;4;1;5;59;978.233665832332
05;2021-S16;0;0;0;2;3;5;69;674.735312241807
05;2021-S16;0;0;0;0;0;0;79;405.196420115493
05;2021-S16;0;0;0;0;0;0;89;210.595968638888
05;2021-S16;0;0;0;0;0;0;90;43.9511056810479
05;2021-S16;0;0;0;12;10;22;0;5997
06;2021-S16;5;2;7;29;37;66;09;84963
06;2021-S16;17;12;30;343;317;689;19;65294
06;2021-S16;15;25;40;253;405;660;29;36651
06;2021-S16;11;14;25;214;308;522;39;37697
06;2021-S16;11;5;16;140;213;353;49;28132
06;2021-S16;6;7;13;94;135;229;59;14768
06;2021-S16;2;5;7;47;87;134;69;7746
06;2021-S16;0;1;1;7;19;26;79;3034
06;2021-S16;0;1;1;4;5;9;89;1005
06;2021-S16;0;0;0;2;1;3;90;181
06;2021-S16;67;72;140;1135;1527;2693;0;279471
07;2021-S16;0;0;0;3;7;10;09;1034
07;2021-S16;0;0;0;21;30;51;19;835
07;2021-S16;3;1;4;116;88;204;29;1605
07;2021-S16;2;0;2;83;93;176;39;1752
07;2021-S16;1;1;2;72;75;147;49;1808
07;2021-S16;0;2;2;54;77;131;59;1548
07;2021-S16;0;0;0;46;58;104;69;742
07;2021-S16;0;0;0;11;11;22;79;421
07;2021-S16;0;0;0;5;6;11;89;181
07;2021-S16;0;0;0;0;0;0;90;35
07;2021-S16;6;4;10;411;445;856;0;9961
08;2021-S16;0;0;0;13;9;22;09;5712.98144471701
08;2021-S16;0;0;0;60;50;110;19;5939.43465671908
08;2021-S16;3;1;4;59;51;110;29;3799.05464202964
08;2021-S16;3;1;4;94;86;180;39;4598.38462039786
08;2021-S16;1;4;5;100;86;186;49;5611.98359257117
08;2021-S16;2;0;2;109;109;218;59;5042.53434487755
08;2021-S16;1;2;3;55;66;121;69;3060.02499200135
08;2021-S16;1;1;2;27;33;60;79;1152.93437717932
08;2021-S16;0;0;0;6;7;13;89;346.012162334751
08;2021-S16;1;0;1;5;1;6;90;70.6551671722845
08;2021-S16;12;9;21;528;498;1026;0;35334
11;2021-S16;1164;1160;2478;9221;9657;19773;09;1594856
11;2021-S16;2920;2692;5829;22416;20018;43612;19;1546109
11;2021-S16;5067;4725;9878;52006;43757;96524;29;1651917
11;2021-S16;4747;4456;9272;42006;39723;82284;39;1757848
11;2021-S16;4015;3748;7815;33089;32154;65649;49;1671811
11;2021-S16;3491;3323;6866;31213;28305;59861;59;1538636
11;2021-S16;2089;1789;3903;19751;17743;37674;69;1177841
11;2021-S16;907;787;1697;10045;9202;19301;79;792962
11;2021-S16;463;332;796;6327;4048;10389;89;424358
11;2021-S16;295;110;406;3873;1204;5079;90;121872
11;2021-S16;25165;23138;48972;230024;205902;440351;0;12278210
24;2021-S16;120;142;276;926;1092;2060;09;284406
24;2021-S16;471;470;957;3276;3205;6552;19;314164
24;2021-S16;509;493;1006;5371;4822;10217;29;248773
24;2021-S16;487;408;897;5198;4388;9605;39;292368
24;2021-S16;497;452;953;4972;4160;9152;49;320587
24;2021-S16;500;422;923;5360;4151;9518;59;340563
24;2021-S16;302;285;588;3597;3075;6678;69;330686
24;2021-S16;170;151;321;2425;2296;4723;79;240021
24;2021-S16;106;77;183;2267;1407;3676;89;144224
24;2021-S16;72;37;109;1688;543;2231;90;43281
24;2021-S16;3234;2941;6217;35084;29146;64424;0;2559073
27;2021-S16;161;180;342;1048;1147;2202;09;293052
27;2021-S16;496;431;931;3221;3305;6537;19;333965
27;2021-S16;572;593;1168;5434;5012;10455;29;276000
27;2021-S16;512;465;978;5012;4284;9311;39;315411
27;2021-S16;505;486;992;4924;4320;9248;49;341897
27;2021-S16;487;500;988;5321;4601;9934;59;373767
27;2021-S16;387;332;719;4030;3772;7806;69;370797
27;2021-S16;216;184;400;2844;2697;5542;79;274422
27;2021-S16;143;81;224;2453;1591;4044;89;158471
27;2021-S16;88;31;119;1682;541;2223;90;45257
27;2021-S16;3567;3283;6861;35970;31273;67306;0;2783039
28;2021-S16;230;239;481;2178;2306;4630;09;367591
28;2021-S16;657;613;1290;5019;4845;10007;19;413746
28;2021-S16;650;659;1319;7927;6891;14898;29;341929
28;2021-S16;652;546;1204;7623;6323;14010;39;385115
28;2021-S16;716;596;1316;7218;6069;13358;49;407095
28;2021-S16;638;654;1297;7172;6093;13313;59;435868
28;2021-S16;438;386;827;5057;4477;9561;69;428446
28;2021-S16;262;224;487;3408;3004;6425;79;298735
28;2021-S16;137;99;237;2943;1769;4720;89;175068
28;2021-S16;113;41;155;2059;587;2650;90;49907
28;2021-S16;4495;4057;8616;50608;42368;93583;0;3303500
32;2021-S16;609;586;1201;4432;4837;9324;09;731751
32;2021-S16;1326;1340;2679;10601;9930;20708;19;793787
32;2021-S16;1595;1569;3203;16190;14273;30873;29;690891
32;2021-S16;1507;1386;2910;14411;12912;27544;39;752457
32;2021-S16;1501;1392;2910;13465;12082;25686;49;759226
32;2021-S16;1298;1201;2509;12594;11202;23904;59;763464
32;2021-S16;926;724;1657;8951;7893;16882;69;702149
32;2021-S16;491;388;880;5634;4850;10499;79;452001
32;2021-S16;329;174;503;4486;2329;6816;89;253185
32;2021-S16;118;47;165;2376;665;3041;90;63751
32;2021-S16;9706;8807;18623;93171;80990;175339;0;5962662
44;2021-S16;360;408;778;2976;3325;6359;09;598364
44;2021-S16;885;907;1805;8910;8618;17643;19;659759
44;2021-S16;1100;1026;2132;15548;13955;29574;29;616448
44;2021-S16;989;983;1982;14120;13256;27452;39;675514
44;2021-S16;1062;921;1986;13758;13131;26965;49;694218
44;2021-S16;976;914;1897;14991;14970;30048;59;754610
44;2021-S16;593;531;1126;10430;10622;21113;69;703015
44;2021-S16;318;291;614;5983;5985;12021;79;465823
44;2021-S16;212;135;349;5000;2976;8042;89;276017
44;2021-S16;99;36;135;2729;806;3569;90;67979
44;2021-S16;6595;6154;12810;94456;87652;182812;0;5511747
52;2021-S16;266;253;529;1956;2156;4214;09;437494
52;2021-S16;679;680;1378;5915;5916;11949;19;496015
52;2021-S16;678;749;1428;8723;7869;16620;29;397640
52;2021-S16;626;590;1218;7858;6800;14680;39;456089
52;2021-S16;672;639;1312;7814;6833;14666;49;487292
52;2021-S16;647;622;1273;7402;6308;13726;59;483216
52;2021-S16;379;394;774;5209;4825;10041;69;463141
52;2021-S16;230;210;440;3563;3283;6850;79;327708
52;2021-S16;173;109;282;3413;2152;5567;89;195383
52;2021-S16;97;41;138;2460;805;3265;90;57819
52;2021-S16;4448;4287;8773;54316;46949;101584;0;3801797
53;2021-S16;187;197;391;1393;1572;2991;09;356171
53;2021-S16;446;409;858;4397;4280;8745;19;417460
53;2021-S16;455;515;973;6940;6460;13417;29;336312
53;2021-S16;425;396;821;5965;5341;11315;39;378200
53;2021-S16;408;406;814;5761;5135;10902;49;424113
53;2021-S16;377;391;768;5743;5260;11011;59;442875
53;2021-S16;241;223;465;4267;4015;8290;69;436709
53;2021-S16;149;111;260;3024;2747;5777;79;310902
53;2021-S16;92;66;158;2599;1653;4254;89;188000
53;2021-S16;50;16;66;1569;499;2069;90;49637
53;2021-S16;2830;2730;5574;41659;36964;78774;0;3340379
75;2021-S16;232;242;484;1973;2331;4342;09;598395
75;2021-S16;646;652;1308;6482;6221;12772;19;694926
75;2021-S16;754;811;1569;11945;10261;22231;29;595642
75;2021-S16;785;665;1451;10982;9195;20211;39;679104
75;2021-S16;831;709;1547;11127;9143;20298;49;757513
75;2021-S16;683;676;1359;11496;9216;20734;59;804241
75;2021-S16;503;407;912;8169;7579;15765;69;809683
75;2021-S16;264;251;517;5742;5503;11254;79;601384
75;2021-S16;204;124;328;5301;3465;8770;89;353294
75;2021-S16;131;61;197;3853;1359;5226;90;105800
75;2021-S16;5038;4602;9682;77095;64291;141649;0;5999982
76;2021-S16;284;307;605;2065;2217;4389;09;624545
76;2021-S16;830;884;1742;7453;7661;15296;19;695911
76;2021-S16;1055;1040;2112;14138;12346;26616;29;635780
76;2021-S16;1004;879;1889;13004;10755;23825;39;694345
76;2021-S16;1033;882;1923;12982;10642;23705;49;740353
76;2021-S16;900;813;1720;13530;10613;24209;59;786358
76;2021-S16;589;563;1158;9276;8588;17914;69;753886
76;2021-S16;333;334;667;6334;6075;12425;79;572470
76;2021-S16;271;164;436;5525;3456;8985;89;325110
76;2021-S16;153;56;209;3968;1266;5234;90;96100
76;2021-S16;6463;5930;12480;88329;73660;162696;0;5924858
84;2021-S16;557;581;1145;3524;3800;7361;09;940637
84;2021-S16;1526;1573;3108;10491;10598;21171;19;999616
84;2021-S16;1878;1746;3631;17570;15765;33405;29;894918
84;2021-S16;1732;1573;3312;15895;14670;30617;39;1005784
84;2021-S16;1791;1722;3516;14535;13855;28428;49;1035354
84;2021-S16;1547;1499;3047;14098;13135;27254;59;1044459
84;2021-S16;1073;925;2000;10722;9536;20267;69;926660
84;2021-S16;567;498;1065;6955;6447;13407;79;687362
84;2021-S16;343;214;557;4884;3245;8131;89;387722
84;2021-S16;151;61;212;2614;983;3597;90;109865
84;2021-S16;11169;10392;21599;101299;92040;193658;0;8032377
93;2021-S16;309;358;671;2681;2937;5636;09;551927
93;2021-S16;877;940;1823;8032;7882;15979;19;576838
93;2021-S16;1202;1196;2404;15347;13019;28429;29;509956
93;2021-S16;1342;1131;2477;14808;12944;27798;39;599102
93;2021-S16;1249;1094;2349;14216;12209;26473;49;631386
93;2021-S16;1102;1064;2170;14901;12549;27490;59;678493
93;2021-S16;742;595;1339;10289;9278;19591;69;632786
93;2021-S16;400;323;723;7308;6620;13936;79;509519
93;2021-S16;227;154;381;5851;3520;9375;89;284990
93;2021-S16;125;45;170;4116;1187;5305;90;80654
93;2021-S16;7580;6904;14516;97569;82165;180056;0;5055651
94;2021-S16;16;17;33;104;129;236;09;33744
94;2021-S16;26;36;62;582;600;1191;19;34811
94;2021-S16;32;30;62;929;866;1797;29;33361
94;2021-S16;29;30;59;1121;964;2086;39;43624
94;2021-S16;37;34;71;1024;991;2015;49;45205
94;2021-S16;24;24;48;1136;989;2126;59;47970
94;2021-S16;24;18;42;903;787;1690;69;45095
94;2021-S16;12;15;27;528;498;1027;79;36685
94;2021-S16;8;2;10;323;233;556;89;19405
94;2021-S16;11;4;15;146;48;194;90;4779
94;2021-S16;219;211;430;6797;6109;12923;0;344679
01;2021-S17;23;9;32;305;287;594;09;40134
01;2021-S17;48;37;85;554;484;1043;19;50483
01;2021-S17;60;38;98;537;426;964;29;34558
01;2021-S17;53;46;99;627;502;1130;39;37149
01;2021-S17;78;47;125;656;528;1184;49;48928
01;2021-S17;72;54;126;638;544;1182;59;60524
01;2021-S17;45;56;101;402;410;812;69;51113
01;2021-S17;24;25;49;207;228;435;79;33062
01;2021-S17;7;10;17;89;81;170;89;16008
01;2021-S17;5;3;8;35;22;57;90;4920
01;2021-S17;415;325;740;4050;3512;7571;0;376879
02;2021-S17;8;8;16;349;287;637;09;33991
02;2021-S17;10;13;23;418;383;804;19;43014
02;2021-S17;28;24;52;468;330;802;29;31496
02;2021-S17;27;24;51;552;384;936;39;34280
02;2021-S17;25;25;50;510;383;893;49;42967
02;2021-S17;38;23;61;672;503;1176;59;62671
02;2021-S17;20;29;49;440;376;817;69;52556
02;2021-S17;8;12;20;190;171;361;79;33509
02;2021-S17;2;0;2;86;70;157;89;18767
02;2021-S17;3;1;4;30;19;50;90;5498
02;2021-S17;169;159;328;3715;2906;6633;0;358749
03;2021-S17;14;27;42;204;256;472;09;62043
03;2021-S17;49;31;83;769;587;1379;19;58638
03;2021-S17;69;40;110;752;573;1335;29;40421
03;2021-S17;54;44;99;747;611;1364;39;39602
03;2021-S17;51;41;92;586;514;1103;49;34757
03;2021-S17;37;47;84;412;448;865;59;27026
03;2021-S17;29;35;64;310;325;635;69;17446
03;2021-S17;8;6;14;86;83;169;79;7368
03;2021-S17;3;6;9;31;25;56;89;2721
03;2021-S17;0;0;0;10;0;10;90;669
03;2021-S17;314;277;597;3907;3422;7388;0;290691
04;2021-S17;43;30;73;1751;1869;3625;09;121691
04;2021-S17;88;119;207;3757;3873;7630;19;134452
04;2021-S17;80;54;134;1818;1565;3386;29;98215
04;2021-S17;99;74;173;2181;1583;3766;39;104568
04;2021-S17;85;68;153;1811;1544;3355;49;113615
